two_theta,intensity,sample
88.55,82.73,lead_carbonate
88.6,83.04,lead_carbonate
88.65,72.23,lead_carbonate
88.7,74.66,lead_carbonate
88.75,48.31,lead_carbonate
88.8,30.63,lead_carbonate
88.85,29.93,lead_carbonate
88.9,37.78,lead_carbonate
88.95,28.95,lead_carbonate
89,31.32,lead_carbonate
89.05,45.97,lead_carbonate
89.1,47.9,lead_carbonate
89.15,39.06,lead_carbonate
89.2,46.17,lead_carbonate
89.25,39.01,lead_carbonate
89.3,49.67,lead_carbonate
89.35,28.08,lead_carbonate
89.4,29.71,lead_carbonate
89.45,39.5,lead_carbonate
89.5,35.18,lead_carbonate
89.55,57.72,lead_carbonate
89.6,66.67,lead_carbonate
89.65,70.69,lead_carbonate
89.7,85.95,lead_carbonate
89.75,85.98,lead_carbonate
89.8,77.23,lead_carbonate
89.85,81.32,lead_carbonate
89.9,67.67,lead_carbonate
89.95,98.1,lead_carbonate
90,128.3,lead_carbonate
10,54.19,lead_sulfate
10.05,59.23,lead_sulfate
10.1,76.13,lead_sulfate
10.15,52.48,lead_sulfate
10.2,50.69,lead_sulfate
10.25,68.55,lead_sulfate
10.3,59.66,lead_sulfate
10.35,46.71,lead_sulfate
10.4,56.78,lead_sulfate
10.45,60.39,lead_sulfate
10.5,55.7,lead_sulfate
10.55,63.78,lead_sulfate
10.6,60.24,lead_sulfate
10.65,73.42,lead_sulfate
10.7,55.52,lead_sulfate
10.75,72.43,lead_sulfate
10.8,63.49,lead_sulfate
10.85,55.07,lead_sulfate
10.9,57.29,lead_sulfate
10.95,47.47,lead_sulfate
11,65.55,lead_sulfate
11.05,45.31,lead_sulfate
11.1,53.82,lead_sulfate
11.15,44.58,lead_sulfate
11.2,51.75,lead_sulfate
11.25,51.4,lead_sulfate
11.3,41.38,lead_sulfate
11.35,45.7,lead_sulfate
11.4,53.92,lead_sulfate
11.45,55.6,lead_sulfate
11.5,34.77,lead_sulfate
11.55,35.87,lead_sulfate
11.6,51.31,lead_sulfate
11.65,57.25,lead_sulfate
11.7,40.61,lead_sulfate
11.75,56.41,lead_sulfate
11.8,44.82,lead_sulfate
11.85,46.57,lead_sulfate
11.9,49.27,lead_sulfate
11.95,47.72,lead_sulfate
12,35.46,lead_sulfate
12.05,52.6,lead_sulfate
12.1,42.82,lead_sulfate
12.15,46.51,lead_sulfate
12.2,43.85,lead_sulfate
12.25,65.5,lead_sulfate
12.3,43.02,lead_sulfate
12.35,47.37,lead_sulfate
12.4,46.08,lead_sulfate
12.45,60.2,lead_sulfate
12.5,54.33,lead_sulfate
12.55,66.66,lead_sulfate
12.6,78.3,lead_sulfate
12.65,77.19,lead_sulfate
12.7,41.03,lead_sulfate
12.75,41.71,lead_sulfate
12.8,43.15,lead_sulfate
12.85,38.64,lead_sulfate
12.9,50.69,lead_sulfate
12.95,28.92,lead_sulfate
13,44.03,lead_sulfate
13.05,42.52,lead_sulfate
13.1,40.56,lead_sulfate
13.15,43.68,lead_sulfate
13.2,44.34,lead_sulfate
13.25,40.85,lead_sulfate
13.3,40.35,lead_sulfate
13.35,28.96,lead_sulfate
13.4,41.82,lead_sulfate
13.45,40.09,lead_sulfate
13.5,39.86,lead_sulfate
13.55,44.95,lead_sulfate
13.6,34.94,lead_sulfate
13.65,44.15,lead_sulfate
13.7,31.88,lead_sulfate
13.75,38.55,lead_sulfate
13.8,42.17,lead_sulfate
13.85,34.25,lead_sulfate
13.9,48.74,lead_sulfate
13.95,40.42,lead_sulfate
14,32.36,lead_sulfate
14.05,30.95,lead_sulfate
14.1,31.46,lead_sulfate
14.15,31.29,lead_sulfate
14.2,28.83,lead_sulfate
14.25,44.13,lead_sulfate
14.3,37.05,lead_sulfate
14.35,37.88,lead_sulfate
14.4,35.9,lead_sulfate
14.45,48.57,lead_sulfate
14.5,32.09,lead_sulfate
14.55,32.05,lead_sulfate
14.6,27.79,lead_sulfate
14.65,34.5,lead_sulfate
14.7,36.37,lead_sulfate
14.75,26.24,lead_sulfate
14.8,44.62,lead_sulfate
14.85,35.28,lead_sulfate
14.9,43.07,lead_sulfate
14.95,30.68,lead_sulfate
15,50.91,lead_sulfate
15.05,19.94,lead_sulfate
15.1,39.41,lead_sulfate
15.15,27.74,lead_sulfate
15.2,34.78,lead_sulfate
15.25,41.72,lead_sulfate
15.3,27.74,lead_sulfate
15.35,40.1,lead_sulfate
15.4,50.26,lead_sulfate
15.45,26.19,lead_sulfate
15.5,42.55,lead_sulfate
15.55,30.94,lead_sulfate
15.6,36.36,lead_sulfate
15.65,32.49,lead_sulfate
15.7,44.63,lead_sulfate
15.75,30.14,lead_sulfate
15.8,23.49,lead_sulfate
15.85,40.33,lead_sulfate
15.9,32.75,lead_sulfate
15.95,37.58,lead_sulfate
16,34.77,lead_sulfate
16.05,27,lead_sulfate
16.1,24.79,lead_sulfate
16.15,33.75,lead_sulfate
16.2,28.33,lead_sulfate
16.25,30.56,lead_sulfate
16.3,37.74,lead_sulfate
16.35,51,lead_sulfate
16.4,32.94,lead_sulfate
16.45,61.19,lead_sulfate
16.5,81.08,lead_sulfate
16.55,90.91,lead_sulfate
16.6,33.4,lead_sulfate
16.65,43.07,lead_sulfate
16.7,33.57,lead_sulfate
16.75,33.97,lead_sulfate
16.8,36.55,lead_sulfate
16.85,30.91,lead_sulfate
16.9,34.25,lead_sulfate
16.95,36.49,lead_sulfate
17,36.46,lead_sulfate
17.05,57.58,lead_sulfate
17.1,22.74,lead_sulfate
17.15,60.89,lead_sulfate
17.2,47.04,lead_sulfate
17.25,56.82,lead_sulfate
17.3,43.31,lead_sulfate
17.35,30.8,lead_sulfate
17.4,25.24,lead_sulfate
17.45,33.28,lead_sulfate
17.5,29.72,lead_sulfate
17.55,31.32,lead_sulfate
17.6,31.55,lead_sulfate
17.65,42.65,lead_sulfate
17.7,19.93,lead_sulfate
17.75,42.38,lead_sulfate
17.8,27.52,lead_sulfate
17.85,39.93,lead_sulfate
17.9,38.03,lead_sulfate
17.95,42.68,lead_sulfate
18,34.91,lead_sulfate
18.05,28.15,lead_sulfate
18.1,25.63,lead_sulfate
18.15,22.09,lead_sulfate
18.2,29.43,lead_sulfate
18.25,26.01,lead_sulfate
18.3,45.66,lead_sulfate
18.35,21.23,lead_sulfate
18.4,28.02,lead_sulfate
18.45,30.53,lead_sulfate
18.5,22.67,lead_sulfate
18.55,36.94,lead_sulfate
18.6,21.53,lead_sulfate
18.65,40.43,lead_sulfate
18.7,16.96,lead_sulfate
18.75,38.87,lead_sulfate
18.8,15.77,lead_sulfate
18.85,33.74,lead_sulfate
18.9,20.18,lead_sulfate
18.95,44.2,lead_sulfate
19,34.38,lead_sulfate
19.05,29.54,lead_sulfate
19.1,40.67,lead_sulfate
19.15,42.95,lead_sulfate
19.2,31.15,lead_sulfate
19.25,35.09,lead_sulfate
19.3,44.83,lead_sulfate
19.35,35.1,lead_sulfate
19.4,39.98,lead_sulfate
19.45,40.49,lead_sulfate
19.5,47.09,lead_sulfate
19.55,53.58,lead_sulfate
19.6,52.27,lead_sulfate
19.65,55.89,lead_sulfate
19.7,46.21,lead_sulfate
19.75,38.34,lead_sulfate
19.8,41.4,lead_sulfate
19.85,38.89,lead_sulfate
19.9,54,lead_sulfate
19.95,29.5,lead_sulfate
20,50.91,lead_sulfate
20.05,33.1,lead_sulfate
20.1,33.25,lead_sulfate
20.15,35.26,lead_sulfate
20.2,46.16,lead_sulfate
20.25,26.61,lead_sulfate
20.3,33.65,lead_sulfate
20.35,31.15,lead_sulfate
20.4,46.32,lead_sulfate
20.45,47.49,lead_sulfate
20.5,70.64,lead_sulfate
20.55,108.54,lead_sulfate
20.6,147.6,lead_sulfate
20.65,271.63,lead_sulfate
20.7,475.8,lead_sulfate
20.75,789.43,lead_sulfate
20.8,1695.66,lead_sulfate
20.85,2237.53,lead_sulfate
20.9,1174.56,lead_sulfate
20.95,729.69,lead_sulfate
21,679.79,lead_sulfate
21.05,234.54,lead_sulfate
21.1,89.03,lead_sulfate
21.15,70.11,lead_sulfate
21.2,36.24,lead_sulfate
21.25,65.81,lead_sulfate
21.3,37.85,lead_sulfate
21.35,42.04,lead_sulfate
21.4,40.78,lead_sulfate
21.45,42.28,lead_sulfate
21.5,20.57,lead_sulfate
21.55,36.3,lead_sulfate
21.6,38.28,lead_sulfate
21.65,40.73,lead_sulfate
21.7,15.45,lead_sulfate
21.75,46.76,lead_sulfate
21.8,11.46,lead_sulfate
21.85,42.38,lead_sulfate
21.9,33.85,lead_sulfate
21.95,22.61,lead_sulfate
22,41.45,lead_sulfate
22.05,17.88,lead_sulfate
22.1,40.31,lead_sulfate
22.15,28.72,lead_sulfate
22.2,35.12,lead_sulfate
22.25,37.68,lead_sulfate
22.3,44.11,lead_sulfate
22.35,35.91,lead_sulfate
22.4,69.43,lead_sulfate
22.45,89.08,lead_sulfate
22.5,85.84,lead_sulfate
22.55,71.17,lead_sulfate
22.6,74.23,lead_sulfate
22.65,36.74,lead_sulfate
22.7,53.99,lead_sulfate
22.75,34.47,lead_sulfate
22.8,69.33,lead_sulfate
22.85,38.59,lead_sulfate
22.9,39.28,lead_sulfate
22.95,34.17,lead_sulfate
23,68.45,lead_sulfate
23.05,49.2,lead_sulfate
23.1,73.36,lead_sulfate
23.15,94.89,lead_sulfate
23.2,207.27,lead_sulfate
23.25,381.92,lead_sulfate
23.3,794.35,lead_sulfate
23.35,1313.26,lead_sulfate
23.4,1084.05,lead_sulfate
23.45,359.88,lead_sulfate
23.5,82.03,lead_sulfate
23.55,226.59,lead_sulfate
23.6,232.64,lead_sulfate
23.65,319.88,lead_sulfate
23.7,359.09,lead_sulfate
23.75,245.82,lead_sulfate
23.8,119.44,lead_sulfate
23.85,96.19,lead_sulfate
23.9,63.57,lead_sulfate
23.95,51.94,lead_sulfate
24,59.21,lead_sulfate
24.05,42.27,lead_sulfate
24.1,41.76,lead_sulfate
24.15,36.74,lead_sulfate
24.2,38.93,lead_sulfate
24.25,50.54,lead_sulfate
24.3,43.4,lead_sulfate
24.35,46.13,lead_sulfate
24.4,68.78,lead_sulfate
24.45,120.01,lead_sulfate
24.5,161.09,lead_sulfate
24.55,332.14,lead_sulfate
24.6,717.56,lead_sulfate
24.65,413.46,lead_sulfate
24.7,201.55,lead_sulfate
24.75,114.03,lead_sulfate
24.8,139.59,lead_sulfate
24.85,177.97,lead_sulfate
24.9,179.22,lead_sulfate
24.95,226.88,lead_sulfate
25,203.52,lead_sulfate
25.05,171.77,lead_sulfate
25.1,101.51,lead_sulfate
25.15,63.71,lead_sulfate
25.2,47.06,lead_sulfate
25.25,58.73,lead_sulfate
25.3,47.38,lead_sulfate
25.35,77.24,lead_sulfate
25.4,103.1,lead_sulfate
25.45,135.83,lead_sulfate
25.5,214.44,lead_sulfate
25.55,481.28,lead_sulfate
25.6,822.83,lead_sulfate
25.65,852.57,lead_sulfate
25.7,292.17,lead_sulfate
25.75,-5.91,lead_sulfate
25.8,67.27,lead_sulfate
25.85,68.35,lead_sulfate
25.9,36.83,lead_sulfate
25.95,53.55,lead_sulfate
26,90.14,lead_sulfate
26.05,90.84,lead_sulfate
26.1,96.82,lead_sulfate
26.15,81.49,lead_sulfate
26.2,70.2,lead_sulfate
26.25,57.84,lead_sulfate
26.3,85.22,lead_sulfate
26.35,38.23,lead_sulfate
26.4,80.83,lead_sulfate
26.45,89.2,lead_sulfate
26.5,91,lead_sulfate
26.55,153.93,lead_sulfate
26.6,285.01,lead_sulfate
26.65,541.25,lead_sulfate
26.7,1532.1,lead_sulfate
26.75,2407.41,lead_sulfate
26.8,1570.94,lead_sulfate
26.85,324.9,lead_sulfate
26.9,-32.85,lead_sulfate
26.95,94.34,lead_sulfate
27,72.18,lead_sulfate
27.05,52.53,lead_sulfate
27.1,44.41,lead_sulfate
27.15,39.87,lead_sulfate
27.2,54.95,lead_sulfate
27.25,35.66,lead_sulfate
27.3,46.34,lead_sulfate
27.35,62.42,lead_sulfate
27.4,54.94,lead_sulfate
27.45,75.33,lead_sulfate
27.5,95.97,lead_sulfate
27.55,180.07,lead_sulfate
27.6,362.08,lead_sulfate
27.65,750.14,lead_sulfate
27.7,1591.83,lead_sulfate
27.75,2494.47,lead_sulfate
27.8,1211.38,lead_sulfate
27.85,358.63,lead_sulfate
27.9,244.8,lead_sulfate
27.95,168.01,lead_sulfate
28,94.48,lead_sulfate
28.05,76.16,lead_sulfate
28.1,75.6,lead_sulfate
28.15,81.69,lead_sulfate
28.2,72.89,lead_sulfate
28.25,70.33,lead_sulfate
28.3,52.05,lead_sulfate
28.35,88.29,lead_sulfate
28.4,97.11,lead_sulfate
28.45,165.34,lead_sulfate
28.5,290.43,lead_sulfate
28.55,411.89,lead_sulfate
28.6,437.67,lead_sulfate
28.65,242.24,lead_sulfate
28.7,126.21,lead_sulfate
28.75,79.02,lead_sulfate
28.8,61.99,lead_sulfate
28.85,57.05,lead_sulfate
28.9,45.51,lead_sulfate
28.95,65.07,lead_sulfate
29,41.08,lead_sulfate
29.05,50.4,lead_sulfate
29.1,53.46,lead_sulfate
29.15,40.32,lead_sulfate
29.2,75.35,lead_sulfate
29.25,37.54,lead_sulfate
29.3,44.7,lead_sulfate
29.35,69.01,lead_sulfate
29.4,83.38,lead_sulfate
29.45,90.28,lead_sulfate
29.5,137.74,lead_sulfate
29.55,201.82,lead_sulfate
29.6,432.05,lead_sulfate
29.65,1072.38,lead_sulfate
29.7,2366.09,lead_sulfate
29.75,2966.78,lead_sulfate
29.8,1166.56,lead_sulfate
29.85,0.75,lead_sulfate
29.9,12.26,lead_sulfate
29.95,160.54,lead_sulfate
30,56.17,lead_sulfate
30.05,36.18,lead_sulfate
30.1,67.38,lead_sulfate
30.15,56.62,lead_sulfate
30.2,53.97,lead_sulfate
30.25,51.58,lead_sulfate
30.3,60.92,lead_sulfate
30.35,100.19,lead_sulfate
30.4,129.64,lead_sulfate
30.45,122.3,lead_sulfate
30.5,110.93,lead_sulfate
30.55,87.83,lead_sulfate
30.6,85.77,lead_sulfate
30.65,99.82,lead_sulfate
30.7,167.95,lead_sulfate
30.75,201.29,lead_sulfate
30.8,337.61,lead_sulfate
30.85,345.07,lead_sulfate
30.9,238.73,lead_sulfate
30.95,139.94,lead_sulfate
31,95.53,lead_sulfate
31.05,69.08,lead_sulfate
31.1,32.42,lead_sulfate
31.15,63.82,lead_sulfate
31.2,30.49,lead_sulfate
31.25,25.75,lead_sulfate
31.3,31.88,lead_sulfate
31.35,35.92,lead_sulfate
31.4,24.14,lead_sulfate
31.45,41.55,lead_sulfate
31.5,32.28,lead_sulfate
31.55,32.97,lead_sulfate
31.6,37.69,lead_sulfate
31.65,48.44,lead_sulfate
31.7,50.62,lead_sulfate
31.75,33.78,lead_sulfate
31.8,58.7,lead_sulfate
31.85,52.72,lead_sulfate
31.9,18.06,lead_sulfate
31.95,34.27,lead_sulfate
32,35.01,lead_sulfate
32.05,58.63,lead_sulfate
32.1,39.52,lead_sulfate
32.15,80.75,lead_sulfate
32.2,89.6,lead_sulfate
32.25,119.28,lead_sulfate
32.3,269.4,lead_sulfate
32.35,706.63,lead_sulfate
32.4,1375.19,lead_sulfate
32.45,764.96,lead_sulfate
32.5,280,lead_sulfate
32.55,73.3,lead_sulfate
32.6,202.9,lead_sulfate
32.65,302.29,lead_sulfate
32.7,196.3,lead_sulfate
32.75,113.23,lead_sulfate
32.8,127.15,lead_sulfate
32.85,98.23,lead_sulfate
32.9,155.72,lead_sulfate
32.95,224.29,lead_sulfate
33,284.8,lead_sulfate
33.05,281.89,lead_sulfate
33.1,317.11,lead_sulfate
33.15,635.89,lead_sulfate
33.2,1646.45,lead_sulfate
33.25,1016.19,lead_sulfate
33.3,348.46,lead_sulfate
33.35,89.05,lead_sulfate
33.4,60.79,lead_sulfate
33.45,66.42,lead_sulfate
33.5,54.75,lead_sulfate
33.55,31.62,lead_sulfate
33.6,46.69,lead_sulfate
33.65,49.74,lead_sulfate
33.7,28.69,lead_sulfate
33.75,44.92,lead_sulfate
33.8,23.18,lead_sulfate
33.85,35.53,lead_sulfate
33.9,55.76,lead_sulfate
33.95,21,lead_sulfate
34,40.66,lead_sulfate
34.05,51.86,lead_sulfate
34.1,56.7,lead_sulfate
34.15,131.71,lead_sulfate
34.2,277.82,lead_sulfate
34.25,471.7,lead_sulfate
34.3,311.36,lead_sulfate
34.35,104.12,lead_sulfate
34.4,37.76,lead_sulfate
34.45,62.93,lead_sulfate
34.5,74.44,lead_sulfate
34.55,43.97,lead_sulfate
34.6,47.56,lead_sulfate
34.65,58.14,lead_sulfate
34.7,21.31,lead_sulfate
34.75,27.93,lead_sulfate
34.8,55.81,lead_sulfate
34.85,35.57,lead_sulfate
34.9,22.9,lead_sulfate
34.95,33.68,lead_sulfate
35,31.49,lead_sulfate
35.05,34.36,lead_sulfate
35.1,27.91,lead_sulfate
35.15,44.5,lead_sulfate
35.2,33.2,lead_sulfate
35.25,22.66,lead_sulfate
35.3,32.57,lead_sulfate
35.35,40.82,lead_sulfate
35.4,27.76,lead_sulfate
35.45,30.75,lead_sulfate
35.5,35.92,lead_sulfate
35.55,53.09,lead_sulfate
35.6,34.07,lead_sulfate
35.65,17.78,lead_sulfate
35.7,33.58,lead_sulfate
35.75,32.92,lead_sulfate
35.8,37.21,lead_sulfate
35.85,42.07,lead_sulfate
35.9,32.74,lead_sulfate
35.95,34.54,lead_sulfate
36,35.42,lead_sulfate
36.05,44.55,lead_sulfate
36.1,43.32,lead_sulfate
36.15,44.43,lead_sulfate
36.2,47.87,lead_sulfate
36.25,56.08,lead_sulfate
36.3,54.84,lead_sulfate
36.35,44.29,lead_sulfate
36.4,30.73,lead_sulfate
36.45,65.57,lead_sulfate
36.5,84.83,lead_sulfate
36.55,79.61,lead_sulfate
36.6,85.31,lead_sulfate
36.65,67.24,lead_sulfate
36.7,69.01,lead_sulfate
36.75,35.12,lead_sulfate
36.8,40.77,lead_sulfate
36.85,53.93,lead_sulfate
36.9,46.41,lead_sulfate
36.95,49.84,lead_sulfate
37,44.1,lead_sulfate
37.05,31.88,lead_sulfate
37.1,34.34,lead_sulfate
37.15,47.9,lead_sulfate
37.2,58.92,lead_sulfate
37.25,94.88,lead_sulfate
37.3,293.58,lead_sulfate
37.35,675.29,lead_sulfate
37.4,617.87,lead_sulfate
37.45,177.1,lead_sulfate
37.5,91.6,lead_sulfate
37.55,27.07,lead_sulfate
37.6,43.48,lead_sulfate
37.65,32.74,lead_sulfate
37.7,19.42,lead_sulfate
37.75,65.19,lead_sulfate
37.8,35.57,lead_sulfate
37.85,22.76,lead_sulfate
37.9,27.57,lead_sulfate
37.95,36.66,lead_sulfate
38,37.99,lead_sulfate
38.05,33.49,lead_sulfate
38.1,32.98,lead_sulfate
38.15,54.19,lead_sulfate
38.2,101.69,lead_sulfate
38.25,72.62,lead_sulfate
38.3,21.18,lead_sulfate
38.35,41.94,lead_sulfate
38.4,25.78,lead_sulfate
38.45,26.33,lead_sulfate
38.5,32.17,lead_sulfate
38.55,35.84,lead_sulfate
38.6,32.84,lead_sulfate
38.65,24.05,lead_sulfate
38.7,30.74,lead_sulfate
38.75,37.98,lead_sulfate
38.8,39.55,lead_sulfate
38.85,59.83,lead_sulfate
38.9,62.57,lead_sulfate
38.95,65.32,lead_sulfate
39,41.71,lead_sulfate
39.05,32.7,lead_sulfate
39.1,49.73,lead_sulfate
39.15,30.27,lead_sulfate
39.2,41.01,lead_sulfate
39.25,31.56,lead_sulfate
39.3,47.44,lead_sulfate
39.35,54.91,lead_sulfate
39.4,48.92,lead_sulfate
39.45,66.99,lead_sulfate
39.5,148.7,lead_sulfate
39.55,392.87,lead_sulfate
39.6,815.09,lead_sulfate
39.65,380.08,lead_sulfate
39.7,90.27,lead_sulfate
39.75,45.92,lead_sulfate
39.8,60.75,lead_sulfate
39.85,79.42,lead_sulfate
39.9,72.94,lead_sulfate
39.95,86.31,lead_sulfate
40,131.96,lead_sulfate
40.05,131.22,lead_sulfate
40.1,83.19,lead_sulfate
40.15,90.46,lead_sulfate
40.2,88.24,lead_sulfate
40.25,120.15,lead_sulfate
40.3,231.88,lead_sulfate
40.35,224.83,lead_sulfate
40.4,105.73,lead_sulfate
40.45,52.54,lead_sulfate
40.5,49.42,lead_sulfate
40.55,43.01,lead_sulfate
40.6,27.62,lead_sulfate
40.65,41.89,lead_sulfate
40.7,39.66,lead_sulfate
40.75,40.35,lead_sulfate
40.8,36.82,lead_sulfate
40.85,50.58,lead_sulfate
40.9,65.26,lead_sulfate
40.95,46.78,lead_sulfate
41,44.04,lead_sulfate
41.05,56.17,lead_sulfate
41.1,99.44,lead_sulfate
41.15,269.79,lead_sulfate
41.2,318.56,lead_sulfate
41.25,91.41,lead_sulfate
41.3,63.53,lead_sulfate
41.35,57.64,lead_sulfate
41.4,50.5,lead_sulfate
41.45,82.98,lead_sulfate
41.5,75.69,lead_sulfate
41.55,53.05,lead_sulfate
41.6,81.26,lead_sulfate
41.65,215.21,lead_sulfate
41.7,504.78,lead_sulfate
41.75,1022.25,lead_sulfate
41.8,539.1,lead_sulfate
41.85,191.62,lead_sulfate
41.9,112.22,lead_sulfate
41.95,54.88,lead_sulfate
42,47,lead_sulfate
42.05,78.15,lead_sulfate
42.1,75.36,lead_sulfate
42.15,107.08,lead_sulfate
42.2,153.69,lead_sulfate
42.25,135.85,lead_sulfate
42.3,147.44,lead_sulfate
42.35,200.16,lead_sulfate
42.4,281.68,lead_sulfate
42.45,149.52,lead_sulfate
42.5,65.99,lead_sulfate
42.55,61.78,lead_sulfate
42.6,55.74,lead_sulfate
42.65,72.74,lead_sulfate
42.7,80.76,lead_sulfate
42.75,57.07,lead_sulfate
42.8,58.9,lead_sulfate
42.85,74.16,lead_sulfate
42.9,90.88,lead_sulfate
42.95,65.23,lead_sulfate
43,78.52,lead_sulfate
43.05,75.47,lead_sulfate
43.1,67.76,lead_sulfate
43.15,75.53,lead_sulfate
43.2,84.08,lead_sulfate
43.25,88.76,lead_sulfate
43.3,78.32,lead_sulfate
43.35,74.38,lead_sulfate
43.4,90.09,lead_sulfate
43.45,121.97,lead_sulfate
43.5,118.07,lead_sulfate
43.55,118.19,lead_sulfate
43.6,187.73,lead_sulfate
43.65,493.16,lead_sulfate
43.7,618.29,lead_sulfate
43.75,1998.15,lead_sulfate
43.8,3705.91,lead_sulfate
43.85,2196.73,lead_sulfate
43.9,878.79,lead_sulfate
43.95,580.22,lead_sulfate
44,195.41,lead_sulfate
44.05,161.32,lead_sulfate
44.1,149.1,lead_sulfate
44.15,119.32,lead_sulfate
44.2,91.95,lead_sulfate
44.25,82.17,lead_sulfate
44.3,86.04,lead_sulfate
44.35,93.84,lead_sulfate
44.4,109.85,lead_sulfate
44.45,151.31,lead_sulfate
44.5,331.07,lead_sulfate
44.55,867.01,lead_sulfate
44.6,1649.35,lead_sulfate
44.65,1264.67,lead_sulfate
44.7,1670.2,lead_sulfate
44.75,1116.12,lead_sulfate
44.8,290.74,lead_sulfate
44.85,284.81,lead_sulfate
44.9,80.42,lead_sulfate
44.95,38.6,lead_sulfate
45,63.44,lead_sulfate
45.05,90.29,lead_sulfate
45.1,74.58,lead_sulfate
45.15,55.69,lead_sulfate
45.2,37.58,lead_sulfate
45.25,54.03,lead_sulfate
45.3,67.77,lead_sulfate
45.35,54.25,lead_sulfate
45.4,58.48,lead_sulfate
45.45,51.67,lead_sulfate
45.5,43.7,lead_sulfate
45.55,38.26,lead_sulfate
45.6,53.26,lead_sulfate
45.65,55.63,lead_sulfate
45.7,42.56,lead_sulfate
45.75,60.88,lead_sulfate
45.8,66.83,lead_sulfate
45.85,86.23,lead_sulfate
45.9,129.64,lead_sulfate
45.95,303.01,lead_sulfate
46,859.75,lead_sulfate
46.05,673.01,lead_sulfate
46.1,167.5,lead_sulfate
46.15,164.84,lead_sulfate
46.2,45.34,lead_sulfate
46.25,35.82,lead_sulfate
46.3,68.79,lead_sulfate
46.35,87.94,lead_sulfate
46.4,69.46,lead_sulfate
46.45,66.36,lead_sulfate
46.5,119.07,lead_sulfate
46.55,146.05,lead_sulfate
46.6,197.25,lead_sulfate
46.65,191.31,lead_sulfate
46.7,153.52,lead_sulfate
46.75,103.97,lead_sulfate
46.8,94.86,lead_sulfate
46.85,94.48,lead_sulfate
46.9,68.49,lead_sulfate
46.95,66.68,lead_sulfate
47,67.57,lead_sulfate
47.05,65.13,lead_sulfate
47.1,58.29,lead_sulfate
47.15,44.8,lead_sulfate
47.2,26.39,lead_sulfate
47.25,38.95,lead_sulfate
47.3,49.54,lead_sulfate
47.35,42.34,lead_sulfate
47.4,43.25,lead_sulfate
47.45,55.72,lead_sulfate
47.5,53.23,lead_sulfate
47.55,29.48,lead_sulfate
47.6,32.08,lead_sulfate
47.65,81.34,lead_sulfate
47.7,150.6,lead_sulfate
47.75,251.3,lead_sulfate
47.8,142.7,lead_sulfate
47.85,135.38,lead_sulfate
47.9,103.95,lead_sulfate
47.95,99.12,lead_sulfate
48,73.49,lead_sulfate
48.05,90.03,lead_sulfate
48.1,65.12,lead_sulfate
48.15,57.56,lead_sulfate
48.2,53.68,lead_sulfate
48.25,45.36,lead_sulfate
48.3,62.4,lead_sulfate
48.35,87.61,lead_sulfate
48.4,220.5,lead_sulfate
48.45,369.38,lead_sulfate
48.5,167.77,lead_sulfate
48.55,97.28,lead_sulfate
48.6,79.09,lead_sulfate
48.65,58.35,lead_sulfate
48.7,33.78,lead_sulfate
48.75,31.05,lead_sulfate
48.8,71.97,lead_sulfate
48.85,90.7,lead_sulfate
48.9,95.63,lead_sulfate
48.95,95.25,lead_sulfate
49,117.6,lead_sulfate
49.05,117.25,lead_sulfate
49.1,95.12,lead_sulfate
49.15,62.56,lead_sulfate
49.2,59.79,lead_sulfate
49.25,62.92,lead_sulfate
49.3,73.37,lead_sulfate
49.35,39.51,lead_sulfate
49.4,50.2,lead_sulfate
49.45,31.57,lead_sulfate
49.5,54.62,lead_sulfate
49.55,50.42,lead_sulfate
49.6,46.17,lead_sulfate
49.65,39.87,lead_sulfate
49.7,53.11,lead_sulfate
49.75,69.8,lead_sulfate
49.8,96.99,lead_sulfate
49.85,95.24,lead_sulfate
49.9,93.2,lead_sulfate
49.95,41.81,lead_sulfate
50,51.79,lead_sulfate
50.05,51.97,lead_sulfate
50.1,59.75,lead_sulfate
50.15,45.43,lead_sulfate
50.2,30.82,lead_sulfate
50.25,26.08,lead_sulfate
50.3,35.72,lead_sulfate
50.35,50.54,lead_sulfate
50.4,35.27,lead_sulfate
50.45,32.16,lead_sulfate
50.5,56.04,lead_sulfate
50.55,24.84,lead_sulfate
50.6,30.43,lead_sulfate
50.65,44,lead_sulfate
50.7,45.77,lead_sulfate
50.75,67.34,lead_sulfate
50.8,58.29,lead_sulfate
50.85,161.79,lead_sulfate
50.9,487.77,lead_sulfate
50.95,881.74,lead_sulfate
51,306.16,lead_sulfate
51.05,98.57,lead_sulfate
51.1,77.84,lead_sulfate
51.15,38.5,lead_sulfate
51.2,49.09,lead_sulfate
51.25,38.17,lead_sulfate
51.3,41.79,lead_sulfate
51.35,52.68,lead_sulfate
51.4,47.12,lead_sulfate
51.45,43.04,lead_sulfate
51.5,43.87,lead_sulfate
51.55,25.59,lead_sulfate
51.6,43.99,lead_sulfate
51.65,62.48,lead_sulfate
51.7,71.6,lead_sulfate
51.75,58.83,lead_sulfate
51.8,59.42,lead_sulfate
51.85,55.82,lead_sulfate
51.9,45.64,lead_sulfate
51.95,40.93,lead_sulfate
52,48.78,lead_sulfate
52.05,42.4,lead_sulfate
52.1,40.15,lead_sulfate
52.15,31.95,lead_sulfate
52.2,46.76,lead_sulfate
52.25,59.76,lead_sulfate
52.3,46.05,lead_sulfate
52.35,44.43,lead_sulfate
52.4,54.01,lead_sulfate
